기준_년분기_코드,상권_코드,상권_코드_명,상권_구분_코드_명,추정매출_합계
20233,3110054,청구역 3번,골목상권,5253944069
20234,3110054,청구역 3번,골목상권,5889719014
20241,3110054,청구역 3번,골목상권,6977235824
20242,3110054,청구역 3번,골목상권,6795213870
20243,3110054,청구역 3번,골목상권,4835848645
20244,3110054,청구역 3번,골목상권,5876725017
20251,3110054,청구역 3번,골목상권,4646740779
20252,3110054,청구역 3번,골목상권,5333266584
20253,3110054,청구역 3번,골목상권,4639244827
20254,3110054,청구역 3번,골목상권,5037163535
20211,3110056,신당역 3번,골목상권,2866000927
20212,3110056,신당역 3번,골목상권,3201862458
20213,3110056,신당역 3번,골목상권,3850948643
20214,3110056,신당역 3번,골목상권,3774163565
20221,3110056,신당역 3번,골목상권,2580555748
20222,3110056,신당역 3번,골목상권,2999597362
20223,3110056,신당역 3번,골목상권,4012789649
20224,3110056,신당역 3번,골목상권,3117973624
20231,3110056,신당역 3번,골목상권,4974227546
20232,3110056,신당역 3번,골목상권,5375106247
20233,3110056,신당역 3번,골목상권,5288401161
20234,3110056,신당역 3번,골목상권,5882498458
20241,3110056,신당역 3번,골목상권,5951880147
20242,3110056,신당역 3번,골목상권,6366695355
20243,3110056,신당역 3번,골목상권,6062466430
20244,3110056,신당역 3번,골목상권,5692968226
20251,3110056,신당역 3번,골목상권,5220705866
20252,3110056,신당역 3번,골목상권,5315894658
20253,3110056,신당역 3번,골목상권,5228229046
20254,3110056,신당역 3번,골목상권,5090267089
20211,3110058,성심여자고등학교,골목상권,5482927821
20212,3110058,성심여자고등학교,골목상권,6274452841
20213,3110058,성심여자고등학교,골목상권,6322001930
20214,3110058,성심여자고등학교,골목상권,5860809903
20221,3110058,성심여자고등학교,골목상권,1952841922
20222,3110058,성심여자고등학교,골목상권,2265042478
20223,3110058,성심여자고등학교,골목상권,1915220797
20224,3110058,성심여자고등학교,골목상권,7025881150
20231,3110058,성심여자고등학교,골목상권,2686878191
20232,3110058,성심여자고등학교,골목상권,4507959079
20233,3110058,성심여자고등학교,골목상권,13707935047
20234,3110058,성심여자고등학교,골목상권,16574135826
20241,3110058,성심여자고등학교,골목상권,12729444460
20242,3110058,성심여자고등학교,골목상권,18003603336
20243,3110058,성심여자고등학교,골목상권,13353526268
20244,3110058,성심여자고등학교,골목상권,16990904146
20251,3110058,성심여자고등학교,골목상권,10872169386
20252,3110058,성심여자고등학교,골목상권,15835447125
20253,3110058,성심여자고등학교,골목상권,13893619242
20254,3110058,성심여자고등학교,골목상권,12949740546
20211,3110059,새남터성지,골목상권,1847021861
20212,3110059,새남터성지,골목상권,2099497259
20213,3110059,새남터성지,골목상권,2936383140
20214,3110059,새남터성지,골목상권,1725133698
20221,3110059,새남터성지,골목상권,1681119833
20222,3110059,새남터성지,골목상권,1844831505
20223,3110059,새남터성지,골목상권,2137850857
20224,3110059,새남터성지,골목상권,1848409211
20231,3110059,새남터성지,골목상권,1591769110
20232,3110059,새남터성지,골목상권,1547207380
20233,3110059,새남터성지,골목상권,1602779334
20234,3110059,새남터성지,골목상권,1621666151
20241,3110059,새남터성지,골목상권,2175050397
20242,3110059,새남터성지,골목상권,1513266061
20243,3110059,새남터성지,골목상권,1233866508
20244,3110059,새남터성지,골목상권,715612828
20251,3110059,새남터성지,골목상권,916625346
20252,3110059,새남터성지,골목상권,673874063
20253,3110059,새남터성지,골목상권,752119500
20254,3110059,새남터성지,골목상권,751607943
20211,3110060,효창공원앞역 6번,골목상권,2179015054
20212,3110060,효창공원앞역 6번,골목상권,2489986702
20213,3110060,효창공원앞역 6번,골목상권,3872030406
20214,3110060,효창공원앞역 6번,골목상권,4870429430
20221,3110060,효창공원앞역 6번,골목상권,3620585946
20222,3110060,효창공원앞역 6번,골목상권,3819549823
20223,3110060,효창공원앞역 6번,골목상권,2125040399
20224,3110060,효창공원앞역 6번,골목상권,2167360006
20231,3110060,효창공원앞역 6번,골목상권,3729099700
20232,3110060,효창공원앞역 6번,골목상권,3847222305
20233,3110060,효창공원앞역 6번,골목상권,4002826256
20234,3110060,효창공원앞역 6번,골목상권,3721006321
20241,3110060,효창공원앞역 6번,골목상권,3831336240
20242,3110060,효창공원앞역 6번,골목상권,3916052717
20243,3110060,효창공원앞역 6번,골목상권,4207994269
20244,3110060,효창공원앞역 6번,골목상권,4001959810
20251,3110060,효창공원앞역 6번,골목상권,4367918018
20252,3110060,효창공원앞역 6번,골목상권,4449722183
20253,3110060,효창공원앞역 6번,골목상권,4867231762
20254,3110060,효창공원앞역 6번,골목상권,3756059049
20211,3110061,효창동주민센터,골목상권,1008186185
20212,3110061,효창동주민센터,골목상권,1173002206
20213,3110061,효창동주민센터,골목상권,1237146593
20214,3110061,효창동주민센터,골목상권,1018354871
20221,3110061,효창동주민센터,골목상권,999219353
20222,3110061,효창동주민센터,골목상권,1068521363
20223,3110061,효창동주민센터,골목상권,1064038729
20224,3110061,효창동주민센터,골목상권,996397639
20231,3110061,효창동주민센터,골목상권,935810057
20232,3110061,효창동주민센터,골목상권,1089466520
20233,3110061,효창동주민센터,골목상권,1078118669
20234,3110061,효창동주민센터,골목상권,1032196507
20241,3110061,효창동주민센터,골목상권,1017076686
20242,3110061,효창동주민센터,골목상권,1165526581
20243,3110061,효창동주민센터,골목상권,1150229027
20244,3110061,효창동주민센터,골목상권,1135026061
20251,3110061,효창동주민센터,골목상권,1068871682
20252,3110061,효창동주민센터,골목상권,1246031398
20253,3110061,효창동주민센터,골목상권,1240873025
20254,3110061,효창동주민센터,골목상권,1073798087
20211,3110062,한강로동땡땡거리(은행나무길),골목상권,4504676401
20212,3110062,한강로동땡땡거리(은행나무길),골목상권,4950009512
20213,3110062,한강로동땡땡거리(은행나무길),골목상권,4252001466
20214,3110062,한강로동땡땡거리(은행나무길),골목상권,6056434792
20221,3110062,한강로동땡땡거리(은행나무길),골목상권,4931971500
20222,3110062,한강로동땡땡거리(은행나무길),골목상권,6277068217
20223,3110062,한강로동땡땡거리(은행나무길),골목상권,6155085426
20224,3110062,한강로동땡땡거리(은행나무길),골목상권,8222843463
20231,3110062,한강로동땡땡거리(은행나무길),골목상권,7005142384
20232,3110062,한강로동땡땡거리(은행나무길),골목상권,8807460952
20233,3110062,한강로동땡땡거리(은행나무길),골목상권,7933734228
20234,3110062,한강로동땡땡거리(은행나무길),골목상권,7335996254
20241,3110062,한강로동땡땡거리(은행나무길),골목상권,7157597584
20242,3110062,한강로동땡땡거리(은행나무길),골목상권,7830286591
20243,3110062,한강로동땡땡거리(은행나무길),골목상권,8246834954
20244,3110062,한강로동땡땡거리(은행나무길),골목상권,12176018682
20251,3110062,한강로동땡땡거리(은행나무길),골목상권,9072657566
20252,3110062,한강로동땡땡거리(은행나무길),골목상권,10442435707
20253,3110062,한강로동땡땡거리(은행나무길),골목상권,12801140145
20254,3110062,한강로동땡땡거리(은행나무길),골목상권,14476685186
20211,3110063,효창공원앞역 5번,골목상권,4495800685
20212,3110063,효창공원앞역 5번,골목상권,5055265098
20213,3110063,효창공원앞역 5번,골목상권,4643076693
20214,3110063,효창공원앞역 5번,골목상권,6470243659
20221,3110063,효창공원앞역 5번,골목상권,5029848200
20222,3110063,효창공원앞역 5번,골목상권,4846321989
20223,3110063,효창공원앞역 5번,골목상권,5301750036
20224,3110063,효창공원앞역 5번,골목상권,5130308595
20231,3110063,효창공원앞역 5번,골목상권,4785607056
20232,3110063,효창공원앞역 5번,골목상권,6377155533
20233,3110063,효창공원앞역 5번,골목상권,9289662586
20234,3110063,효창공원앞역 5번,골목상권,5605335807
20241,3110063,효창공원앞역 5번,골목상권,4863114888
20242,3110063,효창공원앞역 5번,골목상권,4334628573
20243,3110063,효창공원앞역 5번,골목상권,4395687066
20244,3110063,효창공원앞역 5번,골목상권,14223945282
20251,3110063,효창공원앞역 5번,골목상권,5689422878
20252,3110063,효창공원앞역 5번,골목상권,8287710031
20253,3110063,효창공원앞역 5번,골목상권,6609924027
20254,3110063,효창공원앞역 5번,골목상권,5549014117
20211,3110064,효창공원앞역 2번,골목상권,8311161216
20212,3110064,효창공원앞역 2번,골목상권,6985627248
20213,3110064,효창공원앞역 2번,골목상권,6591865624
20214,3110064,효창공원앞역 2번,골목상권,7822641996
20221,3110064,효창공원앞역 2번,골목상권,6845058874
20222,3110064,효창공원앞역 2번,골목상권,8021232478
20223,3110064,효창공원앞역 2번,골목상권,8465608281
20224,3110064,효창공원앞역 2번,골목상권,10055740708
20231,3110064,효창공원앞역 2번,골목상권,8494955826
20232,3110064,효창공원앞역 2번,골목상권,7453191241
20233,3110064,효창공원앞역 2번,골목상권,6726468558
20234,3110064,효창공원앞역 2번,골목상권,7675051170
20241,3110064,효창공원앞역 2번,골목상권,7476552039
20242,3110064,효창공원앞역 2번,골목상권,7414951102
20243,3110064,효창공원앞역 2번,골목상권,8415591076
20244,3110064,효창공원앞역 2번,골목상권,8604017196
20251,3110064,효창공원앞역 2번,골목상권,9743966734
20252,3110064,효창공원앞역 2번,골목상권,8487248406
20253,3110064,효창공원앞역 2번,골목상권,9900832424
20254,3110064,효창공원앞역 2번,골목상권,12433679024
20211,3110066,서울역 15번,골목상권,2999771682
20212,3110066,서울역 15번,골목상권,3798480223
20213,3110066,서울역 15번,골목상권,3416240898
20214,3110066,서울역 15번,골목상권,4006462087
20221,3110066,서울역 15번,골목상권,3248829209
20222,3110066,서울역 15번,골목상권,4278810455
20223,3110066,서울역 15번,골목상권,4155106066
20224,3110066,서울역 15번,골목상권,4863090915
20231,3110066,서울역 15번,골목상권,4305617035
20232,3110066,서울역 15번,골목상권,4361718554
20233,3110066,서울역 15번,골목상권,4570348950
20234,3110066,서울역 15번,골목상권,4845451268
20241,3110066,서울역 15번,골목상권,4290439078
20242,3110066,서울역 15번,골목상권,4349350930
20243,3110066,서울역 15번,골목상권,4050420213
20244,3110066,서울역 15번,골목상권,4358745000
20251,3110066,서울역 15번,골목상권,3774644505
20252,3110066,서울역 15번,골목상권,3945082069
20253,3110066,서울역 15번,골목상권,4002159278
20254,3110066,서울역 15번,골목상권,4378847556
20211,3110067,배문고등학교,골목상권,1553908062
20212,3110067,배문고등학교,골목상권,1910605916
20213,3110067,배문고등학교,골목상권,1954584305
20214,3110067,배문고등학교,골목상권,2071267119
20221,3110067,배문고등학교,골목상권,2206575191
20222,3110067,배문고등학교,골목상권,2144800496
20223,3110067,배문고등학교,골목상권,3246709840
20224,3110067,배문고등학교,골목상권,2639470012
20231,3110067,배문고등학교,골목상권,2611554674
20232,3110067,배문고등학교,골목상권,3007942386
20233,3110067,배문고등학교,골목상권,3016813739
20234,3110067,배문고등학교,골목상권,2930207340
20241,3110067,배문고등학교,골목상권,2900102360
20242,3110067,배문고등학교,골목상권,3512254910
20243,3110067,배문고등학교,골목상권,3446443191
20244,3110067,배문고등학교,골목상권,3859855152
20251,3110067,배문고등학교,골목상권,3034586597
